Id	id_lot	nb_piece	typologie	prix_tva_reduite	prix_tva_normale	prix_HT	prix_m2_HT	prix_m2_TTC	orientation	exterieur	balcony	garden	parking	ville	departement	date_fin_programme	adresse_entiere	date_extraction	surface	etage	nom_programme	promoteur	index
2428	61_6_TerraStilla_Bouygues	3	Appartement		211000.0	175833.33	2873.09	3447.71	SE	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	61.2	6.0	Terra Stilla	Bouygues	2428.0
2429	44_3_TerraStilla_Bouygues	2	Appartement		213000.0	177500.0	3988.76	4786.52	NO	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	44.5	3.0	Terra Stilla	Bouygues	2429.0
2430	44_4_TerraStilla_Bouygues	2	Appartement		216000.0	180000.0	4044.94	4853.93	NO	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	44.5	4.0	Terra Stilla	Bouygues	2430.0
2431	49_5_TerraStilla_Bouygues	2	Appartement		229000.0	190833.33	3824.32	4589.18	SE	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	49.9	5.0	Terra Stilla	Bouygues	2431.0
2432	44_9_TerraStilla_Bouygues	2	Appartement		230000.0	191666.67	4307.12	5168.54	NO	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	44.5	9.0	Terra Stilla	Bouygues	2432.0
2433	85_TerraStilla_Bouygues	4	Appartement		260000.0	216666.67	2522.31	3026.78	O	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	85.9	0.0	Terra Stilla	Bouygues	2433.0
2434	63_2_TerraStilla_Bouygues	3	Appartement		268000.0	223333.33	3539.36	4247.23	SE	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	63.1	2.0	Terra Stilla	Bouygues	2434.0
2435	86_1_TerraStilla_Bouygues	4	Appartement		270000.0	225000.0	2595.16	3114.19	O	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	86.7	1.0	Terra Stilla	Bouygues	2435.0
2436	62_6_TerraStilla_Bouygues	3	Appartement		275000.0	229166.67	3654.97	4385.96	SO	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	62.7	6.0	Terra Stilla	Bouygues	2436.0
2437	87_1_TerraStilla_Bouygues	4	Appartement		275000.0	229166.67	2610.1	3132.12	SO	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	87.8	1.0	Terra Stilla	Bouygues	2437.0
2438	86_3_TerraStilla_Bouygues	4	Appartement		275000.0	229166.67	2643.21	3171.86	O	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	86.7	3.0	Terra Stilla	Bouygues	2438.0
2439	62_7_TerraStilla_Bouygues	3	Appartement		276000.0	230000.0	3668.26	4401.91	SO	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	62.7	7.0	Terra Stilla	Bouygues	2439.0
2440	62_7__1_TerraStilla_Bouygues	3	Appartement		276000.0	230000.0	3709.68	4451.61	O	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	62.0	7.0	Terra Stilla	Bouygues	2440.0
2441	93_3_TerraStilla_Bouygues	5	Appartement		285000.0	237500.0	2548.28	3057.94	SE	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	93.2	3.0	Terra Stilla	Bouygues	2441.0
2443	76_5_TerraStilla_Bouygues	4	Appartement		319000.0	265833.33	3493.21	4191.85	SO	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	76.1	5.0	Terra Stilla	Bouygues	2443.0
2444	86_2_TerraStilla_Bouygues	4	Appartement		340000.0	283333.33	3267.97	3921.57	O	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	86.7	2.0	Terra Stilla	Bouygues	2444.0
2445	87_2_TerraStilla_Bouygues	4	Appartement		343000.0	285833.33	3255.5	3906.61	SO	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	87.8	2.0	Terra Stilla	Bouygues	2445.0
2446	87_3_TerraStilla_Bouygues	4	Appartement		348000.0	290000.0	3302.96	3963.55	SO	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	87.8	3.0	Terra Stilla	Bouygues	2446.0
2448	110_8_TerraStilla_Bouygues	5	Appartement		381000.0	317500.0	2865.52	3438.63	SE	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	110.8	8.0	Terra Stilla	Bouygues	2448.0
2449	109_8_TerraStilla_Bouygues	5	Appartement		381000.0	317500.0	2894.26	3473.11	O	0	1	0	1	Nantes	44	novembre 2024	RUE DU CHENE JAUNAIS 44300 Nantes	2021-11-08	109.7	8.0	Terra Stilla	Bouygues	2449.0
2451	70_2_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		212000.0	176666.67	2520.21	3024.25	N	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	70.1	2.0	LE CLOS SAINT-FRANOIS	Bouygues	2451.0
2452	64_2_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		212000.0	176666.67	2722.14	3266.56	S / E	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	64.9	2.0	LE CLOS SAINT-FRANOIS	Bouygues	2452.0
2453	72_1_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		212000.0	176666.67	2421.75	2906.1	E / E	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	72.95	1.0	LE CLOS SAINT-FRANOIS	Bouygues	2453.0
2454	70_1_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		214000.0	178333.33	2520.61	3024.73	E	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	70.75	1.0	LE CLOS SAINT-FRANOIS	Bouygues	2454.0
2455	70_1__1_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		214000.0	178333.33	2533.14	3039.77	E	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	70.4	1.0	LE CLOS SAINT-FRANOIS	Bouygues	2455.0
2456	65_2_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		215000.0	179166.67	2735.37	3282.44	E / N	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	65.5	2.0	LE CLOS SAINT-FRANOIS	Bouygues	2456.0
2457	66_1_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		216000.0	180000.0	2710.84	3253.01	O / N	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	66.4	1.0	LE CLOS SAINT-FRANOIS	Bouygues	2457.0
2459	62_2_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		221000.0	184166.67	2958.5	3550.2	O	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	62.25	2.0	LE CLOS SAINT-FRANOIS	Bouygues	2459.0
2460	72_2_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		223000.0	185833.33	2547.41	3056.89	E / E	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	72.95	2.0	LE CLOS SAINT-FRANOIS	Bouygues	2460.0
2461	68_1_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		228000.0	190000.0	2761.63	3313.95	O	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	68.8	1.0	LE CLOS SAINT-FRANOIS	Bouygues	2461.0
2462	68_2_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		231000.0	192500.0	2797.97	3357.56	O	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	68.8	2.0	LE CLOS SAINT-FRANOIS	Bouygues	2462.0
2464	70_2__1_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		234000.0	195000.0	2769.89	3323.86	E	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	70.4	2.0	LE CLOS SAINT-FRANOIS	Bouygues	2464.0
2465	70_2__2_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		236000.0	196666.67	2779.74	3335.69	E	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	70.75	2.0	LE CLOS SAINT-FRANOIS	Bouygues	2465.0
2466	74_2_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		238000.0	198333.33	2662.19	3194.63	O / NO	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	74.5	2.0	LE CLOS SAINT-FRANOIS	Bouygues	2466.0
2467	86_2_LECLOSSAINT-FRANOIS_Bouygues	4	Appartement		244000.0	203333.33	2357.49	2828.99	E	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	86.25	2.0	LE CLOS SAINT-FRANOIS	Bouygues	2467.0
2468	76_1_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		249000.0	207500.0	2703.58	3244.3	E	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	76.75	1.0	LE CLOS SAINT-FRANOIS	Bouygues	2468.0
2469	76_2_LECLOSSAINT-FRANOIS_Bouygues	3	Appartement		263000.0	219166.67	2855.59	3426.71	E	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	76.75	2.0	LE CLOS SAINT-FRANOIS	Bouygues	2469.0
2470	98_1_LECLOSSAINT-FRANOIS_Bouygues	4	Appartement		277000.0	230833.33	2349.45	2819.34	S / E	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	98.25	1.0	LE CLOS SAINT-FRANOIS	Bouygues	2470.0
2471	98_2_LECLOSSAINT-FRANOIS_Bouygues	4	Appartement		297000.0	247500.0	2519.08	3022.9	S / E	0	1	0	1	Saint-Philbert-de-Grand-Lieu	44	mai 2023	28 RUE SAINT FRANCOIS D ASSISE 44310 Saint-Philbert-de-Grand-Lieu	2021-11-08	98.25	2.0	LE CLOS SAINT-FRANOIS	Bouygues	2471.0
2485	42_1_PatioHermine_Bouygues	2	Appartement	112000.0	127393.3649	106161.14	2489.12	2986.95	E	0	1	0	1	LaRoche-sur-Yon	85	novembre 2023	42 RUE JACQUES CARTIER 85000 La Roche-sur-Yon	2021-11-08	42.65	1.0	Patio Hermine	Bouygues	2485.0
2487	47_1_PatioHermine_Bouygues	2	Appartement	124000.0	141042.654	117535.55	2490.16	2988.19	E	0	1	0	1	LaRoche-sur-Yon	85	novembre 2023	42 RUE JACQUES CARTIER 85000 La Roche-sur-Yon	2021-11-08	47.2	1.0	Patio Hermine	Bouygues	2487.0
2490	42_1__1_PatioHermine_Bouygues	2	Appartement		152500.0	127083.33	2986.68	3584.02	SO	0	1	0	1	LaRoche-sur-Yon	85	novembre 2023	42 RUE JACQUES CARTIER 85000 La Roche-sur-Yon	2021-11-08	42.55	1.0	Patio Hermine	Bouygues	2490.0
2491	60_2_PatioHermine_Bouygues	3	Appartement		184500.0	153750.0	2526.71	3032.05	SO	0	1	0	1	LaRoche-sur-Yon	85	novembre 2023	42 RUE JACQUES CARTIER 85000 La Roche-sur-Yon	2021-11-08	60.85	2.0	Patio Hermine	Bouygues	2491.0
2495	62_2_BLOOM_Bouygues	3	Appartement		185000.0	154166.67	2469.83	2963.79	SO	0	1	0	1	LesPonts-de-C̩	49	novembre 2023	RUE TOUSSAINT LOUVERTURE 49130 Les Ponts-de-C̩	2021-11-08	62.42	2.0	BLOOM	Bouygues	2495.0
2498	66_2_BLOOM_Bouygues	3	Appartement		188000.0	156666.67	2361.93	2834.31	NO	0	1	0	1	LesPonts-de-C̩	49	novembre 2023	RUE TOUSSAINT LOUVERTURE 49130 Les Ponts-de-C̩	2021-11-08	66.33	2.0	BLOOM	Bouygues	2498.0
2499	66_3_BLOOM_Bouygues	3	Appartement		188000.0	156666.67	2361.93	2834.31	NO	0	1	0	1	LesPonts-de-C̩	49	novembre 2023	RUE TOUSSAINT LOUVERTURE 49130 Les Ponts-de-C̩	2021-11-08	66.33	3.0	BLOOM	Bouygues	2499.0
2501	62_1__2_BLOOM_Bouygues	3	Appartement		191000.0	159166.67	2549.11	3058.94	SO	0	1	0	1	LesPonts-de-C̩	49	novembre 2023	RUE TOUSSAINT LOUVERTURE 49130 Les Ponts-de-C̩	2021-11-08	62.44	1.0	BLOOM	Bouygues	2501.0
2502	62_2__1_BLOOM_Bouygues	3	Appartement		191000.0	159166.67	2540.57	3048.68	E	0	1	0	1	LesPonts-de-C̩	49	novembre 2023	RUE TOUSSAINT LOUVERTURE 49130 Les Ponts-de-C̩	2021-11-08	62.65	2.0	BLOOM	Bouygues	2502.0
2503	62_3_BLOOM_Bouygues	3	Appartement		195000.0	162500.0	2602.5	3123.0	SO	0	1	0	1	LesPonts-de-C̩	49	novembre 2023	RUE TOUSSAINT LOUVERTURE 49130 Les Ponts-de-C̩	2021-11-08	62.44	3.0	BLOOM	Bouygues	2503.0
2504	63_2_BLOOM_Bouygues	3	Appartement		202000.0	168333.33	2657.61	3189.14	SO	0	1	0	1	LesPonts-de-C̩	49	novembre 2023	RUE TOUSSAINT LOUVERTURE 49130 Les Ponts-de-C̩	2021-11-08	63.34	2.0	BLOOM	Bouygues	2504.0
2505	63_3_BLOOM_Bouygues	3	Appartement		202000.0	168333.33	2657.61	3189.14	SO	0	1	0	1	LesPonts-de-C̩	49	novembre 2023	RUE TOUSSAINT LOUVERTURE 49130 Les Ponts-de-C̩	2021-11-08	63.34	3.0	BLOOM	Bouygues	2505.0
2510	80_2_BLOOM_Bouygues	4	Appartement		242000.0	201666.67	2510.17	3012.2	S	0	1	0	1	LesPonts-de-C̩	49	novembre 2023	RUE TOUSSAINT LOUVERTURE 49130 Les Ponts-de-C̩	2021-11-08	80.34	2.0	BLOOM	Bouygues	2510.0
2512	80_3_BLOOM_Bouygues	4	Appartement		257000.0	214166.67	2665.75	3198.9	S	0	1	0	1	LesPonts-de-C̩	49	novembre 2023	RUE TOUSSAINT LOUVERTURE 49130 Les Ponts-de-C̩	2021-11-08	80.34	3.0	BLOOM	Bouygues	2512.0
2515	59_4_92Proc_Bouygues	3	Appartement		365000.0	304166.67	5083.0	6099.6	O	0	1	0	1	Nantes	44	novembre 2021	Bd des Anglais 44000 Nantes	2021-11-08	59.84	4.0	92 Proc	Bouygues	2515.0
2516	62_3_92Proc_Bouygues	3	Appartement		376000.0	313333.33	5040.75	6048.91	O	0	1	0	1	Nantes	44	novembre 2021	Bd des Anglais 44000 Nantes	2021-11-08	62.16	3.0	92 Proc	Bouygues	2516.0
2517	62_2_92Proc_Bouygues	3	Appartement		390000.0	325000.0	5228.44	6274.13	O	0	1	0	1	Nantes	44	novembre 2021	Bd des Anglais 44000 Nantes	2021-11-08	62.16	2.0	92 Proc	Bouygues	2517.0
2519	38_2_LesMarquises_Bouygues	2	Appartement		247900.0	206583.33	5365.8	6438.96	E	0	1	0	1	Nantes	44	mai 2023	75 Boulevard Gabriel Lauriol 44300 Nantes	2021-11-08	38.5	2.0	Les Marquises	Bouygues	2519.0
2521	41_3_LesMarquises_Bouygues	2	Appartement		268900.0	224083.33	5360.85	6433.01	E	0	1	0	1	Nantes	44	mai 2023	75 Boulevard Gabriel Lauriol 44300 Nantes	2021-11-08	41.8	3.0	Les Marquises	Bouygues	2521.0
2522	42_2_LesMarquises_Bouygues	2	Appartement		269900.0	224916.67	5355.16	6426.19	E	0	1	0	1	Nantes	44	mai 2023	75 Boulevard Gabriel Lauriol 44300 Nantes	2021-11-08	42.0	2.0	Les Marquises	Bouygues	2522.0
2523	41_4_LesMarquises_Bouygues	2	Appartement		273900.0	228250.0	5473.62	6568.35	O	0	1	0	1	Nantes	44	mai 2023	75 Boulevard Gabriel Lauriol 44300 Nantes	2021-11-08	41.7	4.0	Les Marquises	Bouygues	2523.0
2524	54_3_LesMarquises_Bouygues	3	Appartement		324900.0	270750.0	5013.89	6016.67	E	0	1	0	1	Nantes	44	mai 2023	75 Boulevard Gabriel Lauriol 44300 Nantes	2021-11-08	54.0	3.0	Les Marquises	Bouygues	2524.0
2525	58_1_LesMarquises_Bouygues	3	Appartement		338000.0	281666.67	4839.63	5807.56	S	0	1	0	1	Nantes	44	mai 2023	75 Boulevard Gabriel Lauriol 44300 Nantes	2021-11-08	58.2	1.0	Les Marquises	Bouygues	2525.0
2526	64_LesMarquises_Bouygues	3	Appartement		364000.0	303333.33	4681.07	5617.28	S	0	1	0	1	Nantes	44	mai 2023	75 Boulevard Gabriel Lauriol 44300 Nantes	2021-11-08	64.8	0.0	Les Marquises	Bouygues	2526.0
2527	63_2_LesMarquises_Bouygues	3	Appartement		383900.0	319916.67	5061.97	6074.37	S	0	1	0	1	Nantes	44	mai 2023	75 Boulevard Gabriel Lauriol 44300 Nantes	2021-11-08	63.2	2.0	Les Marquises	Bouygues	2527.0
2541	36_2_VIATERRA_Bouygues	2	Appartement	165283.0	187999.6209	156666.35	4243.4	5092.08	N	0	1	0	1	Marseille	13	aout 2022	139 avenue de la Croix Rouge 13013 Marseille	2021-11-08	36.92	2.0	VIA TERRA	Bouygues	2541.0
2542	36_3_VIATERRA_Bouygues	2	Appartement	190779.0	216999.8104	180833.18	4928.68	5914.41	N / S	0	1	0	1	Marseille	13	aout 2022	139 avenue de la Croix Rouge 13013 Marseille	2021-11-08	36.69	3.0	VIA TERRA	Bouygues	2542.0
2544	74_1_VIATERRA_Bouygues	4	Appartement	276938.0	315000.5687	262500.47	3508.43	4210.11	S / E	0	1	0	1	Marseille	13	aout 2022	139 avenue de la Croix Rouge 13013 Marseille	2021-11-08	74.82	1.0	VIA TERRA	Bouygues	2544.0
2578	38_2_COEURSAINTANDRE_Bouygues	2	Appartement		228000.0	190000.0	4878.05	5853.66	O	0	1	0	1	Saint-Andr̩-de-la-Roche	6	fevrier 2024	33 CHEMIN DU SOUVENIR 06730 Saint-Andr̩-de-la-Roche	2021-11-08	38.95	2.0	COEUR SAINT ANDRE	Bouygues	2578.0
2580	38_1_COEURSAINTANDRE_Bouygues	2	Appartement		232100.0	193416.67	4965.77	5958.92	O	0	1	0	1	Saint-Andr̩-de-la-Roche	6	fevrier 2024	33 CHEMIN DU SOUVENIR 06730 Saint-Andr̩-de-la-Roche	2021-11-08	38.95	1.0	COEUR SAINT ANDRE	Bouygues	2580.0
2584	39_2__2_COEURSAINTANDRE_Bouygues	2	Appartement		238200.0	198500.0	5000.0	6000.0	O	0	1	0	1	Saint-Andr̩-de-la-Roche	6	fevrier 2024	33 CHEMIN DU SOUVENIR 06730 Saint-Andr̩-de-la-Roche	2021-11-08	39.7	2.0	COEUR SAINT ANDRE	Bouygues	2584.0
2587	58_2_COEURSAINTANDRE_Bouygues	3	Appartement		296400.0	247000.0	4225.83	5071.0	NO	0	1	0	1	Saint-Andr̩-de-la-Roche	6	fevrier 2024	33 CHEMIN DU SOUVENIR 06730 Saint-Andr̩-de-la-Roche	2021-11-08	58.45	2.0	COEUR SAINT ANDRE	Bouygues	2587.0
2591	58_1_COEURSAINTANDRE_Bouygues	3	Appartement		306600.0	255500.0	4378.75	5254.5	O	0	1	0	1	Saint-Andr̩-de-la-Roche	6	fevrier 2024	33 CHEMIN DU SOUVENIR 06730 Saint-Andr̩-de-la-Roche	2021-11-08	58.35	1.0	COEUR SAINT ANDRE	Bouygues	2591.0
2594	58_2__1_COEURSAINTANDRE_Bouygues	3	Appartement		310600.0	258833.33	4435.88	5323.05	O	0	1	0	1	Saint-Andr̩-de-la-Roche	6	fevrier 2024	33 CHEMIN DU SOUVENIR 06730 Saint-Andr̩-de-la-Roche	2021-11-08	58.35	2.0	COEUR SAINT ANDRE	Bouygues	2594.0
2595	58_3_COEURSAINTANDRE_Bouygues	3	Appartement		314700.0	262250.0	4494.43	5393.32	O	0	1	0	1	Saint-Andr̩-de-la-Roche	6	fevrier 2024	33 CHEMIN DU SOUVENIR 06730 Saint-Andr̩-de-la-Roche	2021-11-08	58.35	3.0	COEUR SAINT ANDRE	Bouygues	2595.0
2596	79_1_COEURSAINTANDRE_Bouygues	4	Appartement		372800.0	310666.67	3910.22	4692.26	S	0	1	0	1	Saint-Andr̩-de-la-Roche	6	fevrier 2024	33 CHEMIN DU SOUVENIR 06730 Saint-Andr̩-de-la-Roche	2021-11-08	79.45	1.0	COEUR SAINT ANDRE	Bouygues	2596.0
2599	61_1_MOSAK_Bouygues	3	Appartement		244000.0	203333.33	3287.52	3945.03	SO	0	1	0	1	Istres	13	aout 2022	CHEMIN DE TRIGANCE 13800 Istres	2021-11-08	61.85	1.0	MOSAK	Bouygues	2599.0
2600	59_1_MOSAK_Bouygues	3	Appartement		244000.0	203333.33	3419.67	4103.6	SE	0	1	0	1	Istres	13	aout 2022	CHEMIN DE TRIGANCE 13800 Istres	2021-11-08	59.46	1.0	MOSAK	Bouygues	2600.0
2601	63_1_MOSAK_Bouygues	3	Appartement		246000.0	205000.0	3205.63	3846.76	SE	0	1	0	1	Istres	13	aout 2022	CHEMIN DE TRIGANCE 13800 Istres	2021-11-08	63.95	1.0	MOSAK	Bouygues	2601.0
2621	24_4_LeGrandAngle_Bouygues	1	Appartement		147500.0	122916.67	5014.96	6017.95	N	0	1	0	1	Toulon	83	novembre 2023	182 BOULEVARD LEON BOURGEOIS 83100 Toulon	2021-11-08	24.51	4.0	Le Grand Angle	Bouygues	2621.0
2622	24_3_LeGrandAngle_Bouygues	1	Appartement		148500.0	123750.0	5048.96	6058.75	N	0	1	0	1	Toulon	83	novembre 2023	182 BOULEVARD LEON BOURGEOIS 83100 Toulon	2021-11-08	24.51	3.0	Le Grand Angle	Bouygues	2622.0
2623	38_2_LeGrandAngle_Bouygues	1	Appartement		167000.0	139166.67	3593.25	4311.9	O	0	1	0	1	Toulon	83	novembre 2023	182 BOULEVARD LEON BOURGEOIS 83100 Toulon	2021-11-08	38.73	2.0	Le Grand Angle	Bouygues	2623.0
2624	38_4_LeGrandAngle_Bouygues	1	Appartement		183000.0	152500.0	3937.52	4725.02	O	0	1	0	1	Toulon	83	novembre 2023	182 BOULEVARD LEON BOURGEOIS 83100 Toulon	2021-11-08	38.73	4.0	Le Grand Angle	Bouygues	2624.0
2625	38_3_LeGrandAngle_Bouygues	2	Appartement		197000.0	164166.67	4222.39	5066.87	E	0	1	0	1	Toulon	83	novembre 2023	182 BOULEVARD LEON BOURGEOIS 83100 Toulon	2021-11-08	38.88	3.0	Le Grand Angle	Bouygues	2625.0
2626	41_3_LeGrandAngle_Bouygues	2	Appartement		200500.0	167083.33	4033.88	4840.66	O	0	1	0	1	Toulon	83	novembre 2023	182 BOULEVARD LEON BOURGEOIS 83100 Toulon	2021-11-08	41.42	3.0	Le Grand Angle	Bouygues	2626.0
2627	60_2_LeGrandAngle_Bouygues	3	Appartement		243000.0	202500.0	3337.18	4004.61	E	0	1	0	1	Toulon	83	novembre 2023	182 BOULEVARD LEON BOURGEOIS 83100 Toulon	2021-11-08	60.68	2.0	Le Grand Angle	Bouygues	2627.0
2628	60_4_LeGrandAngle_Bouygues	3	Appartement		259000.0	215833.33	3556.91	4268.29	E	0	1	0	1	Toulon	83	novembre 2023	182 BOULEVARD LEON BOURGEOIS 83100 Toulon	2021-11-08	60.68	4.0	Le Grand Angle	Bouygues	2628.0
2629	63_3_LeGrandAngle_Bouygues	3	Appartement		268000.0	223333.33	3506.02	4207.22	O	0	1	0	1	Toulon	83	novembre 2023	182 BOULEVARD LEON BOURGEOIS 83100 Toulon	2021-11-08	63.7	3.0	Le Grand Angle	Bouygues	2629.0
2630	63_4_LeGrandAngle_Bouygues	3	Appartement		273000.0	227500.0	3571.43	4285.71	O	0	1	0	1	Toulon	83	novembre 2023	182 BOULEVARD LEON BOURGEOIS 83100 Toulon	2021-11-08	63.7	4.0	Le Grand Angle	Bouygues	2630.0
2631	55_5_LeGrandAngle_Bouygues	3	Appartement		309000.0	257500.0	4608.91	5530.7	E	0	1	0	1	Toulon	83	novembre 2023	182 BOULEVARD LEON BOURGEOIS 83100 Toulon	2021-11-08	55.87	5.0	Le Grand Angle	Bouygues	2631.0
2632	42_DomainedesArts_Bouygues	2	Appartement		253000.0	210833.33	5019.84	6023.81	O	0	1	0	1	Aix-en-Provence	13	novembre 2023	AVENUE FORTUNE FERRINI 13090 Aix-en-Provence	2021-11-08	42.0	0.0	Domaine des Arts	Bouygues	2632.0
2633	42__1_DomainedesArts_Bouygues	2	Appartement		271000.0	225833.33	5370.59	6444.71	S	0	1	0	1	Aix-en-Provence	13	novembre 2023	AVENUE FORTUNE FERRINI 13090 Aix-en-Provence	2021-11-08	42.05	0.0	Domaine des Arts	Bouygues	2633.0
2634	52_3_DomainedesArts_Bouygues	2	Appartement		324000.0	270000.0	5142.86	6171.43	S	0	1	0	1	Aix-en-Provence	13	novembre 2023	AVENUE FORTUNE FERRINI 13090 Aix-en-Provence	2021-11-08	52.5	3.0	Domaine des Arts	Bouygues	2634.0
2635	65_1_DomainedesArts_Bouygues	3	Appartement		357000.0	297500.0	4528.16	5433.79	Traversant	0	1	0	1	Aix-en-Provence	13	novembre 2023	AVENUE FORTUNE FERRINI 13090 Aix-en-Provence	2021-11-08	65.7	1.0	Domaine des Arts	Bouygues	2635.0
